grid,velocity,T,D,X_NO,X_NH3,X_H2,X_O2,X_H,X_O,X_OH,X_HO2,X_N2,X_H2O,X_H2O2,X_NH2,X_NH,X_N,X_NNH,X_NH2OH,X_H2NO,X_HNOH,X_HNO,X_HON,X_NO2,X_HONO,X_HNO2,X_NO3,X_HONO2,X_N2O,X_N2H4,X_N2H3,X_N2H2,X_H2NN,X_AR
0.0144247159,0.70336222,583.621098,0.517546579,0.00038365417,0.111394355,0.0843503688,0.148198143,9.79872334e-07,1.90992677e-07,5.90192097e-07,1.70037065e-05,0.614042945,0.0410529082,1.67116424e-05,1.44965465e-05,1.17316036e-08,1.79525991e-09,6.04255262e-11,9.49265351e-07,4.52699914e-05,9.50537018e-09,3.31636829e-05,1.71161703e-08,3.62888526e-05,1.83977631e-06,9.63383016e-10,9.18322451e-11,1.25672963e-07,0.000384790644,2.02943309e-05,3.45106849e-06,3.28994761e-09,1.43541374e-06,4.95589117e-15
0.0144318182,0.7213809,598.73891,0.50461928,0.000413843376,0.110299701,0.0835418192,0.147293307,1.5376536e-06,2.40065581e-07,7.54988584e-07,1.97668398e-05,0.614456837,0.0433677818,1.763761e-05,1.75147763e-05,1.71948775e-08,2.57759122e-09,7.66281165e-11,1.01302352e-06,4.7953025e-05,1.04232824e-08,3.50339455e-05,1.82684659e-08,3.74389167e-05,1.95656991e-06,1.04903518e-09,1.07552869e-10,1.34235755e-07,0.000418198264,2.20437292e-05,3.82560719e-06,3.91665738e-09,1.60820743e-06,5.18691784e-15
0.0144389205,0.740016097,614.366515,0.49191188,0.000446228292,0.10915886,0.0827312572,0.146341064,2.33630034e-06,3.02692189e-07,9.64496149e-07,2.27638879e-05,0.614879413,0.0457638951,1.85611954e-05,2.12375579e-05,2.51052215e-08,3.70952906e-09,9.75348584e-11,1.07959311e-06,5.06677345e-05,1.14489564e-08,3.69197174e-05,1.94757956e-08,3.83566971e-05,2.07426641e-06,1.13695076e-09,1.25235022e-10,1.42650164e-07,0.000453863994,2.38997161e-05,4.24317781e-06,4.84175268e-09,1.80332918e-06,7.72665807e-15
0.0144460227,0.759261309,630.497874,0.479443249,0.000480952376,0.107971629,0.0819190609,0.145340697,3.4477564e-06,3.82754123e-07,1.22757734e-06,2.59484092e-05,0.615311237,0.0482408961,1.94722348e-05,2.57988677e-05,3.6467958e-08,5.34591183e-09,1.24393133e-10,1.1488886e-06,5.33876531e-05,1.26017165e-08,3.88089087e-05,2.07383124e-08,3.90075029e-05,2.19190546e-06,1.22565079e-09,1.44887427e-10,1.50771462e-07,0.000491877087,2.5861596e-05,4.7094678e-06,6.15848357e-09,2.02336693e-06,9.8764615e-15
0.0144495739,0.769111543,638.751295,0.473302869,0.000499251532,0.10736043,0.0815124612,0.144822117,4.15281924e-06,4.31219203e-07,1.38270607e-06,2.75886284e-05,0.615530843,0.0495097902,1.99187996e-05,2.84491304e-05,4.39620448e-08,6.43676824e-09,1.40567126e-10,1.18451428e-06,5.47375036e-05,1.32352035e-08,3.97502879e-05,2.13902973e-08,3.92218984e-05,2.25031028e-06,1.26959439e-09,1.55430189e-10,1.54663507e-07,0.000511802441,2.68815178e-05,4.9634242e-06,7.01337685e-09,2.14379089e-06,5.56062812e-15
0.014453125,0.779113096,647.129334,0.467227044,0.000518201068,0.106737418,0.0811055852,0.144291083,4.96896603e-06,4.86090356e-07,1.5547678e-06,2.92519683e-05,0.615753031,0.0507989881,2.03577865e-05,3.13660282e-05,5.28875895e-08,7.74690571e-09,1.58828727e-10,1.22077596e-06,5.60758574e-05,1.39109306e-08,4.06880049e-05,2.20561729e-08,3.9358656e-05,2.30828996e-06,1.31299438e-09,1.66435508e-10,1.58420129e-07,0.000532360719,2.79272799e-05,5.23235597e-06,8.02599206e-09,2.27158311e-06,2.29152233e-15
0.0144566761,0.789265017,655.631156,0.461217337,0.000537820567,0.106102556,0.0806984617,0.143747504,5.9086302e-06,5.48214e-07,1.74485347e-06,3.09287818e-05,0.615977878,0.0521084653,2.07876387e-05,3.45687828e-05,6.34939276e-08,9.31913032e-09,1.79407341e-10,1.25764848e-06,5.73977487e-05,1.46331508e-08,4.16207096e-05,2.27358632e-08,3.94158388e-05,2.36570043e-06,1.3555654e-09,1.77871954e-10,1.62020799e-07,0.000553564116,2.89982201e-05,5.51724067e-06,9.22639503e-09,2.40710144e-06,2.31084686e-15
0.0144602273,0.799565455,664.255106,0.455275685,0.000558128304,0.105455863,0.0802911448,0.143191334,6.98480409e-06,6.1853495e-07,1.95399094e-06,3.26088993e-05,0.616205451,0.0534380849,2.12067328e-05,3.80764549e-05,7.60657737e-08,1.12037264e-08,2.02551093e-10,1.2951e-06,5.86977575e-05,1.5406617e-08,4.25470996e-05,2.34292073e-08,3.93922301e-05,2.42239052e-06,1.39699994e-09,1.89695309e-10,1.65444885e-07,0.000575423235,3.00934207e-05,5.81909514e-06,1.06498711e-08,2.55069604e-06,2.23073802e-15
0.0144637784,0.810012858,672.999793,0.449403619,0.000579143117,0.104797336,0.0798836743,0.142622513,8.21108855e-06,6.98111786e-07,2.18314578e-06,3.42819476e-05,0.61643582,0.0547877533,2.16134343e-05,4.19081349e-05,9.09280021e-08,1.34597259e-08,2.2852584e-10,1.33309546e-06,5.99701688e-05,1.62367355e-08,4.34660484e-05,2.41360325e-08,3.92873855e-05,2.4782089e-06,1.43698746e-09,2.01857091e-10,1.68672292e-07,0.000597949261,3.12118038e-05,6.13900395e-06,1.23390802e-08,2.7027204e-06,1.82565304e-15
0.0144673295,0.820605583,681.863745,0.443602526,0.000600883788,0.104126976,0.0794760885,0.142040985,9.60161827e-06,7.88125471e-07,2.43320175e-06,3.59374523e-05,0.616669054,0.0561573697,2.20060957e-05,4.60827294e-05,1.0844944e-07,1.61561307e-08,2.57616197e-10,1.37159526e-06,6.12089633e-05,1.71296306e-08,4.43766102e-05,2.48561313e-08,3.91016535e-05,2.53300315e-06,1.47522077e-09,2.14302963e-10,1.71683565e-07,0.000621153253,3.23520823e-05,6.47811036e-06,1.43463296e-08,2.86352594e-06,3.30205831e-15
0.0144744318,0.842217133,699.940874,0.43221955,0.000646585866,0.102751081,0.0786607402,0.140839918,1.2916571e-05,1.00323688e-06,2.99806701e-06,3.91647223e-05,0.617144278,0.0589555829,2.27445133e-05,5.55110489e-05,1.52677635e-07,2.31039715e-08,3.2620909e-10,1.44996352e-06,6.35672301e-05,1.91234824e-08,4.61703799e-05,2.63351188e-08,3.84921257e-05,2.63907056e-06,1.54554638e-09,2.39839121e-10,1.77004913e-07,0.000669614767,3.46933487e-05,7.21718288e-06,1.95063047e-08,3.21238214e-06,4.72161529e-15
0.0144815341,0.864381146,718.469946,0.421136801,0.000695367038,0.101328585,0.0778453503,0.139588212,1.70648122e-05,1.27694775e-06,3.65437384e-06,4.22060077e-05,0.617631494,0.0618312582,2.34083805e-05,6.65109871e-05,2.12963385e-07,3.28947078e-08,4.109949e-10,1.52974167e-06,6.57164853e-05,2.14573918e-08,4.79254613e-05,2.78629568e-08,3.75868209e-05,2.73934969e-06,1.60583448e-09,2.65770673e-10,1.81278617e-07,0.000720861582,3.71000112e-05,8.0465752e-06,2.67633216e-08,3.59985065e-06,3.16828693e-15
0.0144886364,0.887082172,737.4372,0.410359628,0.000747372684,0.0998596392,0.0770301743,0.138285578,2.21706045e-05,1.62386468e-06,4.40599301e-06,4.49932478e-05,0.618131194,0.0647833954,2.39856206e-05,7.92118182e-05,2.94104933e-07,4.65615441e-08,5.1488634e-10,1.61045663e-06,6.76040519e-05,2.4214826e-08,4.96441467e-05,2.94365444e-08,3.64148689e-05,2.83272137e-06,1.65494224e-09,2.91553646e-10,1.84395827e-07,0.000774971877,3.95537272e-05,8.97733472e-06,3.69675673e-08,4.02848271e-06,4.02833845e-15
0.0144957386,0.910304,756.828207,0.399891366,0.000802748603,0.0983444505,0.0762154482,0.136931774,2.83602219e-05,2.06142675e-06,5.25553734e-06,4.74699933e-05,0.618643846,0.0678109124,2.4465272e-05,9.37297928e-05,4.01947595e-07,6.54444707e-08,6.41112928e-10,1.6915709e-06,6.91791162e-05,2.75015636e-08,5.13347029e-05,3.10521252e-08,3.50148759e-05,2.91815198e-06,1.69312112e-09,3.16579794e-10,1.86272035e-07,0.000832019045,4.20323738e-05,1.00213174e-05,5.13207385e-08,4.50066969e-06,6.01280356e-15
0.0145028409,0.934029907,776.628084,0.389733463,0.000861642716,0.0967832854,0.0754013889,0.135526602,3.57595917e-05,2.61014485e-06,6.20506009e-06,4.95939625e-05,0.619169896,0.0709126542,2.48378872e-05,0.000110166496,5.43493354e-07,9.12518134e-08,7.93235756e-10,1.77249269e-06,7.03956257e-05,3.14504385e-08,5.30120058e-05,3.27053212e-08,3.34322408e-05,2.99472227e-06,1.72255906e-09,3.40220808e-10,1.86847864e-07,0.000892070234,4.45102581e-05,1.11910618e-05,7.1509344e-08,5.01858779e-06,2.04771349e-15
0.0145099432,0.958242919,796.821711,0.379885625,0.000924206988,0.0951764645,0.074588194,0.134069901,4.44921716e-05,3.29376613e-06,7.25703798e-06,5.1338218e-05,0.619709763,0.0740874027,2.50958643e-05,0.000128608344,7.26998819e-07,1.26125192e-07,9.75168678e-10,1.85258937e-06,7.1215106e-05,3.62261883e-08,5.46977946e-05,3.43912198e-08,3.17160652e-05,3.06164983e-06,1.74777201e-09,3.61899275e-10,1.86087985e-07,0.000955184574,4.69585589e-05,1.24995957e-05,9.98905871e-08,5.58412991e-06,7.9727879e-15
0.0145170455,0.982926043,817.393929,0.370345981,0.000990599244,0.0935243613,0.0737760415,0.132561542,5.46772036e-05,4.13934051e-06,8.41559184e-06,5.26910443e-05,0.620263835,0.0773338855,2.52336896e-05,0.000149127091,9.6205972e-07,1.72706185e-07,1.19120551e-09,1.93120269e-06,7.16090922e-05,4.20297094e-08,5.64204631e-05,3.61043936e-08,2.9915999e-05,3.118304e-06,1.77551112e-09,3.8107477e-10,1.83978565e-07,0.00102141107,4.93459863e-05,1.39601591e-05,1.39746104e-07,6.19881688e-06,1.29408605e-15
0.0145241477,1.00806248,838.329717,0.361111257,0.00106098456,0.0918274002,0.0729650895,0.131001428,6.64284685e-05,5.17717229e-06,9.68786883e-06,5.36547512e-05,0.620832475,0.0806507829,2.52480793e-05,0.000171781119,1.25968206e-06,2.34203532e-07,1.44605474e-09,2.00766467e-06,7.15609144e-05,4.91011111e-08,5.82143542e-05,3.78390791e-08,2.8079343e-05,3.16421287e-06,1.81421198e-09,3.97349638e-10,1.80524243e-07,0.0010907862,5.16396205e-05,1.55858199e-05,1.95624798e-07,6.8636793e-06,8.17823072e-16
0.01453125,1.0336358,859.614341,0.352176954,0.00113553591,0.0900860574,0.0721554753,0.129389494,7.98536204e-05,6.44064788e-06,1.10855021e-05,5.42437065e-05,0.62141601,0.0840367319,2.51380167e-05,0.000196617153,1.63234083e-06,3.14459706e-07,1.74487814e-09,2.08131247e-06,7.10666645e-05,5.77201997e-08,6.01185684e-05,3.95892191e-08,2.62486607e-05,3.19906252e-06,1.87263999e-09,4.10433063e-10,1.75745189e-07,0.00116333112,5.3805874e-05,1.73889518e-05,2.73800542e-07,7.57909982e-06,1.42056105e-15
0.0145383523,1.05963009,881.233465,0.343537535,0.00121443394,0.0883008638,0.0713473143,0.127725712,9.50541504e-05,7.96594175e-06,1.26260727e-05,5.44819269e-05,0.622014736,0.0874903269,2.49046909e-05,0.00022367203,2.09402854e-06,4.18016858e-07,2.0933327e-09,2.15150154e-06,7.01352782e-05,6.82033672e-08,6.2175351e-05,4.1348604e-08,2.44600587e-05,3.22268947e-06,1.95817018e-09,4.201775e-10,1.69675261e-07,0.00123904863,5.5811513e-05,1.93805363e-05,3.82874112e-07,8.34460784e-06,4.08932739e-15
0.0145454545,1.08603002,903.173236,0.3351866,0.00129786556,0.0864724112,0.0705406991,0.126010098,0.000112125979,9.79161363e-06,1.43345198e-05,5.44005256e-05,0.622628912,0.0910101165,2.4551351e-05,0.000252974119,2.66029506e-06,5.50182583e-07,2.49761161e-09,2.21761624e-06,6.87877723e-05,8.08954457e-08,6.44281629e-05,4.31109655e-08,2.27421902e-05,3.23506742e-06,2.07507458e-09,4.26559678e-10,1.62361768e-07,0.00131791981,5.76246687e-05,2.15692449e-05,5.34547222e-07,9.15861996e-06,2.1288476e-15
0.0145525568,1.11282092,925.420323,0.32711706,0.00138602162,0.0846013627,0.0697356981,0.124242724,0.000131160639,1.19581202e-05,1.62444704e-05,5.40352528e-05,0.623258762,0.094594595,2.40830941e-05,0.000284544041,3.34827925e-06,7.17096866e-07,2.96448285e-09,2.27907785e-06,6.70557708e-05,9.6155474e-08,6.69195636e-05,4.48700992e-08,2.11159463e-05,3.23628966e-06,2.22355641e-09,4.29684658e-10,1.53867324e-07,0.0013999004,5.92157823e-05,2.39602599e-05,7.44586146e-07,1.00181262e-05,5.36268257e-15
0.0145596591,1.13998881,947.961934,0.3193213,0.00147909341,0.0826884663,0.068932354,0.12242373,0.00015224698,1.45072715e-05,1.83994853e-05,5.34242946e-05,0.623904466,0.0982421903,2.35066068e-05,0.000318394409,4.17673049e-06,9.25801917e-07,3.50132281e-09,2.3353501e-06,6.49795091e-05,1.14335581e-07,6.96890471e-05,4.66199134e-08,1.95947306e-05,3.22654867e-06,2.39989098e-09,4.2972506e-10,1.44273772e-07,0.00148491698,6.05584341e-05,2.65538102e-05,1.03396522e-06,1.09183293e-05,2.80518418e-15
0.0145667614,1.16752033,970.785796,0.311791323,0.00157726837,0.0807345722,0.0681306827,0.120553345,0.000175473269,1.74816631e-05,2.08542379e-05,5.26064209e-05,0.624566164,0.101951246,2.28298846e-05,0.00035452842,5.16601418e-06,1.18431698e-06,4.11614779e-09,2.38594291e-06,6.2605537e-05,1.35753124e-07,7.27709595e-05,4.83545466e-08,1.81851768e-05,3.2061152e-06,2.59772015e-09,4.26931769e-10,1.33688067e-07,0.00157286293,6.16300281e-05,2.93434387e-05,1.43012965e-06,1.18522585e-05,8.49073126e-15
0.0145738636,1.19540274,993.880117,0.304518885,0.00168072506,0.0787406544,0.0673306722,0.118631902,0.000200929557,2.09241123e-05,2.36756529e-05,5.16195165e-05,0.625243947,0.10572,2.20619457e-05,0.000392937204,6.33809067e-06,1.50171968e-06,4.81764539e-09,2.43041469e-06,5.99843327e-05,1.60656834e-07,7.61926082e-05,5.00683678e-08,1.68881543e-05,3.17531927e-06,2.80970215e-09,4.21552348e-10,1.22249137e-07,0.00166359433,6.24123152e-05,3.23140929e-05,1.96823689e-06,1.28103921e-05,5.61952833e-15
0.0145809659,1.2236193,1017.22979,0.297496704,0.00178962776,0.0767078321,0.0665322797,0.116659861,0.000228710165,2.48771169e-05,2.69440338e-05,5.04994872e-05,0.625937855,0.109546566,2.12125593e-05,0.000433596024,7.71645236e-06,1.88823567e-06,5.61523011e-09,2.46837417e-06,5.71680095e-05,1.89189146e-07,7.99726531e-05,5.17560815e-08,1.56999199e-05,3.13453559e-06,3.02891054e-09,4.13859486e-10,1.10134655e-07,0.00175692589,6.28917555e-05,3.54402389e-05,2.69213135e-06,1.37803445e-05,7.01171348e-15
0.0145880682,1.25213931,1040.80806,0.290720613,0.00190412139,0.074637384,0.0657354276,0.114637818,0.00025891624,2.93823988e-05,3.07541979e-05,4.92794429e-05,0.626647879,0.113428924,2.02919957e-05,0.00047645976,9.32601627e-06,2.35533701e-06,6.51914558e-09,2.49948187e-06,5.42082398e-05,2.21348304e-07,8.41198425e-05,5.3412711e-08,1.46133007e-05,3.08417453e-06,3.24938488e-09,4.0408277e-10,9.75655463e-08,0.00185262733,6.30597091e-05,3.86842455e-05,3.65477262e-06,1.47466788e-05,2.13970343e-15
0.0145951705,1.28094272,1064.59704,0.284183441,0.00202432621,0.0725307746,0.0649400014,0.112566531,0.000291658011,3.44806693e-05,3.52166955e-05,4.79889918e-05,0.627373949,0.117364897,1.93108153e-05,0.000521458003,1.11929918e-05,2.91583886e-06,7.54047995e-09,2.52345049e-06,5.11544924e-05,2.56957239e-07,8.86320748e-05,5.50336648e-08,1.36188415e-05,3.02467874e-06,3.46623756e-09,3.92441477e-10,8.48061356e-08,0.00195041949,6.29124279e-05,4.19952513e-05,4.91784258e-06,1.56908917e-05,5.539664e-15
0.0146022727,1.31000823,1088.57783,0.277878185,0.00215033224,0.07038969,0.0641458523,0.110446947,0.000327056332,4.02113475e-05,4.04591662e-05,4.66539278e-05,0.628115933,0.121352107,1.82797034e-05,0.000568489065,1.33446263e-05,3.58399336e-06,8.69129963e-09,2.54004642e-06,4.80526829e-05,2.95640154e-07,9.34958123e-05,5.6614686e-08,1.27058368e-05,2.95652832e-06,3.67530914e-09,3.79094765e-10,7.2157781e-08,0.00204997028,6.24509609e-05,4.53090329e-05,6.55001395e-06,1.65916772e-05,4.27595171e-15
0.014609375,1.33931317,1112.73034,0.271798051,0.00228219447,0.0682160669,0.0633527963,0.108280224,0.000365243654,4.66123371e-05,4.66278167e-05,4.52960985e-05,0.628873627,0.125387941,1.72093454e-05,0.000617413961,1.58088432e-05,4.37557083e-06,9.98476237e-09,2.54909175e-06,4.49442026e-05,3.36812929e-07,9.86858528e-05,5.81519034e-08,1.1863217e-05,2.88025263e-06,3.87291664e-09,3.64192889e-10,5.99444015e-08,0.0021508914,6.16809605e-05,4.85491626e-05,8.62366549e-06,1.74255125e-05,7.01803987e-15
0.0146164773,1.3688333,1137.03325,0.26593648,0.00241992863,0.0660121215,0.0625606141,0.106067756,0.000406364223,5.37198178e-05,5.38889988e-05,4.39334182e-05,0.629646749,0.129469525,1.61103385e-05,0.000668050599,1.86137461e-05,5.30791435e-06,1.14352055e-08,2.55046659e-06,4.18653102e-05,3.79690362e-07,0.00010416543,5.96417917e-08,1.10802778e-05,2.7964477e-06,4.05569778e-09,3.47854234e-10,4.84896041e-08,0.00225273559,6.06124078e-05,5.16296071e-05,1.12099773e-05,1.81675814e-05,5.34151632e-15
0.0146235795,1.3985427,1161.46387,0.260287161,0.00256350782,0.0637803772,0.0617690518,0.103811193,0.000450573478,6.15680186e-05,6.24308461e-05,4.25799972e-05,0.630434931,0.133593689,1.49931351e-05,0.00072016857,2.17869667e-05,6.39995107e-06,1.30581629e-08,2.54411158e-06,3.88468429e-05,4.23311888e-07,0.000109886629,6.10811951e-08,1.03472477e-05,2.70579713e-06,4.22061812e-09,3.30206517e-10,3.80875456e-08,0.00235499455,5.92592783e-05,5.44587308e-05,1.43726008e-05,1.87930066e-05,2.73527924e-15
0.0146306818,1.42841368,1185.99803,0.254844037,0.00271286,0.0615236901,0.0609778218,0.10151246,0.000498036658,7.01889431e-05,7.24648841e-05,4.12463636e-05,0.63123771,0.137756943,1.38680053e-05,0.00077348495,2.53548391e-05,7.67214093e-06,1.48702445e-08,2.53003031e-06,3.59141911e-05,4.66584857e-07,0.000115791104,6.24673142e-08,9.655693e-06,2.60909366e-06,4.36504297e-09,3.11395322e-10,2.8971808e-08,0.00245709791,5.76391627e-05,5.69444286e-05,1.81603882e-05,1.92783113e-05,5.99181812e-15
0.0146377841,1.45841665,1210.61012,0.249601311,0.00286786647,0.059245271,0.0601866043,0.0991737753,0.000548926743,7.96120311e-05,8.42274722e-05,3.99397583e-05,0.632054519,0.141955447,1.27450081e-05,0.00082766154,2.93413885e-05,9.14633991e-06,1.68888055e-08,2.5082914e-06,3.30874785e-05,5.08342212e-07,0.000121811077,6.37976816e-08,8.99876603e-06,2.50725765e-06,4.48685218e-09,2.91578218e-10,2.1288527e-08,0.00255841336,5.57728581e-05,5.89999055e-05,2.25999193e-05,1.96029823e-05,4.44731634e-15
0.0146448864,1.48852012,1235.27297,0.244553436,0.00302836134,0.0569487027,0.0593950499,0.0967976624,0.000603421884,8.98637554e-05,9.79808484e-05,3.86644882e-05,0.632884676,0.146184989,1.16339566e-05,0.000882303971,3.37671269e-05,1.08455533e-05,1.91313336e-08,2.47903029e-06,3.03818912e-05,5.47409596e-07,0.000127870617,6.50701929e-08,8.37130381e-06,2.40134843e-06,4.58458479e-09,2.70962822e-10,1.50803813e-08,0.00265824821,5.36839386e-05,6.05494912e-05,2.76887047e-05,1.9750976e-05,3.06283831e-15
0.0146519886,1.51869057,1259.95786,0.239695114,0.00319413208,0.054637951,0.0586027823,0.0943869642,0.000661702523,0.000100967174,0.000114013401,3.74223228e-05,0.633727376,0.150440967,1.05443671e-05,0.000936963139,3.86476544e-05,1.2793552e-05,2.16144744e-08,2.44245023e-06,2.78080981e-05,5.8267585e-07,0.000133887182,6.62830909e-08,7.76978942e-06,2.29256471e-06,4.65757806e-09,2.49793524e-10,1.0286097e-08,0.00275585264,5.13983118e-05,6.15338549e-05,3.33899603e-05,1.97119968e-05,6.23316195e-15
0.0146555398,1.53378743,1272.29712,0.237335829,0.00327890484,0.0534788858,0.0582062332,0.0931698031,0.000692334519,0.000106846478,0.00012300498,3.6813571e-05,0.634153089,0.152577003,1.00110893e-05,0.000964110861,4.12624171e-05,1.38701634e-05,2.29500924e-08,2.42150894e-06,2.65732816e-05,5.98510361e-07,0.000136846401,6.68665763e-08,7.47803424e-06,2.23759001e-06,4.6849692e-09,2.39102458e-10,8.36486931e-09,0.00280351364,5.01919495e-05,6.1798728e-05,3.64431548e-05,1.96207938e-05,8.56422758e-15
0.0146590909,1.5488875,1284.63033,0.235022046,0.00336490896,0.0523179264,0.0578093537,0.0919451368,0.000723981544,0.000112946835,0.000132693158,3.62128446e-05,0.634581615,0.154717775,9.48665356e-06,0.000991068469,4.39943658e-05,1.50185509e-05,2.43509869e-08,2.39882741e-06,2.53739972e-05,6.13027545e-07,0.000139761332,6.74344994e-08,7.19220078e-06,2.18239859e-06,4.70632938e-09,2.28370502e-10,6.73921474e-09,0.00285030113,4.89464751e-05,6.19080717e-05,3.96193495e-05,1.94816825e-05,3.78867507e-15
0.014662642,1.56398598,1296.95343,0.232753179,0.00345210537,0.0511556835,0.0574120917,0.0907134158,0.000756665175,0.000119269849,0.000143123846,3.56198107e-05,0.635012811,0.156862586,8.97213981e-06,0.00101776454,4.68434514e-05,1.62417489e-05,2.58183363e-08,2.37444965e-06,2.4210627e-05,6.26129958e-07,0.000142620445,6.79867497e-08,6.91223625e-06,2.12717085e-06,4.72183735e-09,2.17648288e-10,5.38103474e-09,0.00289610647,4.76656436e-05,6.18606089e-05,4.29032466e-05,1.92953666e-05,3.98237753e-15
0.0146661932,1.57907793,1309.26223,0.230528653,0.00354045256,0.0499927911,0.0570143945,0.0894751115,0.000790406498,0.000125816841,0.000154344876,3.50340636e-05,0.635446526,0.159010711,8.468589e-06,0.00104412516,4.98090452e-05,1.75427311e-05,2.73529416e-08,2.3484236e-06,2.30833782e-05,6.37733671e-07,0.000145412133,6.85232255e-08,6.63815191e-06,2.07209e-06,4.7317265e-09,2.06973212e-10,4.26076265e-09,0.00294081873,4.63532715e-05,6.1656497e-05,4.62774138e-05,1.90629922e-05,7.10434894e-15
0.0146697443,1.59415827,1321.55247,0.22834791,0.00362990668,0.0488299064,0.0566162088,0.0882307154,0.000825226001,0.000132588829,0.000166406045,3.44551373e-05,0.635882598,0.1611614,7.97699786e-06,0.00107007416,5.28898884e-05,1.89243809e-05,2.89551716e-08,2.32080111e-06,2.19923021e-05,6.47769038e-07,0.000148124781,6.90438452e-08,6.37001263e-06,2.01734018e-06,4.73628737e-09,1.9637982e-10,3.34848138e-09,0.00298432505,4.5013223e-05,6.12973225e-05,4.97224363e-05,1.87861319e-05,8.1014901e-15
0.0146732955,1.60922179,1333.81977,0.226210404,0.00372042174,0.0476677086,0.0562174815,0.0869807386,0.00086114347,0.000139586509,0.000179359142,3.38825179e-05,0.636320856,0.163313876,7.4983132e-06,0.00109553347,5.60840424e-05,2.03894598e-05,3.06248923e-08,2.29163777e-06,2.09373126e-05,6.56181189e-07,0.00015074684,6.95485524e-08,6.10792635e-06,1.96310447e-06,4.73586365e-09,1.85903795e-10,2.61492625e-09,0.00302651104,4.36493952e-05,6.07860668e-05,5.32171136e-05,1.84667612e-05,3.7993519e-15
0.0146768466,1.62426313,1346.05967,0.224115603,0.00381194972,0.0465068982,0.0558181596,0.0857257121,0.000898177884,0.000146810245,0.000193257954,3.33156557e-05,0.636761117,0.165467336,7.03342598e-06,0.00112042343,5.93888415e-05,2.19405723e-05,3.2361398e-08,2.26099274e-06,1.99182037e-05,6.6293027e-07,0.000153266906,7.0037327e-08,5.85203382e-06,1.90956276e-06,4.7308506e-09,1.75592101e-10,2.0323361e-09,0.00306726116,4.22657039e-05,6.01270457e-05,5.67386963e-05,1.81072279e-05,3.8229545e-15
0.0146803977,1.63927682,1358.26759,0.222062988,0.00390444072,0.0453481956,0.0554181907,0.0844661857,0.00093634732,0.000154260057,0.000208158264,3.27539772e-05,0.637203188,0.167620952,6.58316509e-06,0.0011446632,6.28008479e-05,2.35801294e-05,3.41633406e-08,2.22892864e-06,1.89346662e-05,6.67991405e-07,0.000155673792,7.05101578e-08,5.60249862e-06,1.85688954e-06,4.72168178e-09,1.65475902e-10,1.57507803e-09,0.0031064592,4.08660686e-05,5.93258266e-05,6.02631582e-05,1.77102154e-05,2.99536281e-15
0.0146839489,1.65425725,1370.43888,0.220052056,0.00399784316,0.0441923401,0.0550175234,0.0832027273,0.000975668845,0.000161935611,0.000224117842,3.21968967e-05,0.637646865,0.169773872,6.14829117e-06,0.00116817112,6.63158105e-05,2.53103079e-05,3.60286654e-08,2.1955113e-06,1.7986303e-05,6.71354478e-07,0.000157956599,7.0967071e-08,5.3594978e-06,1.80525174e-06,4.70883084e-09,1.55597758e-10,1.22012321e-09,0.00314398878,3.94543981e-05,5.8389127e-05,6.37654951e-05,1.72787006e-05,9.51939194e-15
